,url_pk,channel_id,title,description,thumbnails,view_count,like_count,published,play_time
10,KynbaNjTFpg,UCNhofiqfw5nl-NeDJkXtPvw,끝내주는 라오스 캠핑장에서 하룻밤 자보기 【유라시아10】,"Cool Pool 위치 Location - https://goo.gl/maps/S1ftJZUHPEo

위치는 한국여행자가 찾아가기에 좋은 곳은 아니긴 합니다만 지나가다가 가면 좋습니다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Tricky boys
(유튜브 미등록)

Gillicuddy - Ferns and Cork
https://www.youtube.com/watch?v=Rxf-d0MotIk

Jason Shaw - JENNY'S THEME
https://www.youtube.com/watch?v=pkBz8nJ-vYI

Jason Shaw - SERENITY
https://www.youtube.com/watch?v=nR_NqJ0leyc
-------------------------------------------------------------------------",https://i.ytimg.com/vi/KynbaNjTFpg/hqdefault.jpg,1026209,11746,2019-02-06T08:42:23Z,PT10M42S
11,r8ywValPiBc,UCNhofiqfw5nl-NeDJkXtPvw,동남아 오토바이 여행 일상 【유라시아11】,"이제 라오스 이후 말레이시아로 갑니다

안올릴려다가 걍 찍은게 아까워서 편집함...

-------------------------------------------------------------------------
Contact - Instagram
https://www.instagram.com/uvwunwrap
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Acid Jazz
https://www.youtube.com/watch?v=qsOdeodEC9c

Kevin MacLeod ~ Gymnopedie No. 1
https://www.youtube.com/watch?v=myg7xM3IJY4

Monplaisir - Brother
(유튜브 미등록)

Small Colin - Mutations
https://www.youtube.com/watch?v=5uwYbRoUd5k
-------------------------------------------------------------------------",https://i.ytimg.com/vi/r8ywValPiBc/hqdefault.jpg,883444,9020,2019-02-09T11:40:35Z,PT7M53S
12,0iVNxYRlp_s,UCNhofiqfw5nl-NeDJkXtPvw,외국에서 외국인이랑 중고나라 하기 【유라시아12】,"오토바이 여행 끝나고
이제 다시 배낭여행 하빈다 
오토바이야 잘가렴
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Broke For Free - The Great
https://www.youtube.com/watch?v=S8iDVbb2bMU
-------------------------------------------------------------------------",https://i.ytimg.com/vi/0iVNxYRlp_s/hqdefault.jpg,972223,9572,2019-02-13T13:43:38Z,PT6M57S
13,eiCI_HqHl8M,UCNhofiqfw5nl-NeDJkXtPvw,친구와 라오스 방비엥 여행 망하기 【유라시아13】,"★ 유튜브 자체 자막 존재합니다 꼭 자막을 켜주세요! ★
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Tri Tachyon - Little Lily Swing
https://www.youtube.com/watch?v=WsvDa_C9Cg4
-------------------------------------------------------------------------",https://i.ytimg.com/vi/eiCI_HqHl8M/hqdefault.jpg,960153,9770,2019-02-15T14:32:39Z,PT11M37S
14,7r0Zt1KntlM,UCNhofiqfw5nl-NeDJkXtPvw,말레이시아 중산층 생활 체험하기 【유라시아14】,"한국어 자막 키고 보세요
먹고 놀고 쳐자느라 영상 올리는데 좀 오래걸림...ㅎㅎ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Peter Gresser - Skipping in the No Standing Zone
https://www.youtube.com/watch?v=mNvVpohvGmk&t=1s

Quantum Jazz - If I Can't Dance It's Not My Revolution
https://www.youtube.com/watch?v=fLYlEfkGr1E
-------------------------------------------------------------------------",https://i.ytimg.com/vi/7r0Zt1KntlM/hqdefault.jpg,1611830,14708,2019-02-19T09:05:31Z,PT14M16S
15,6-6jHuBXAFI,UCNhofiqfw5nl-NeDJkXtPvw,태국 섬 한가운데서 노숙 위기 【유라시아15】,"인터넷이 매우 느리무...
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Broke for Free - Something Elated
https://www.youtube.com/watch?v=kxh4S2A8Q4U

Jahzzar - No-End Ave
https://www.youtube.com/watch?v=FyvDxVXfFVw

Jahzzar - Siesta
https://www.youtube.com/watch?v=6Ubhr-jQmPo
-------------------------------------------------------------------------",https://i.ytimg.com/vi/6-6jHuBXAFI/hqdefault.jpg,1120882,10738,2019-02-25T07:00:01Z,PT11M33S
16,cTCmSOfGf5I,UCNhofiqfw5nl-NeDJkXtPvw,태국에서 히치하이킹하기 【유라시아16】,"착한 강매를 당하다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Doctor Turtle - Todays Special jam Tomorrow
https://www.youtube.com/watch?v=Bpe3ySPw7tM&t=6s

Jahzzar - No-End Ave
https://www.youtube.com/watch?v=FyvDxVXfFVw

 Jahzzar - So Easy
https://www.youtube.com/watch?v=jaE-T57UDwY
-------------------------------------------------------------------------",https://i.ytimg.com/vi/cTCmSOfGf5I/hqdefault.jpg,988703,11280,2019-03-01T04:12:17Z,PT11M57S
17,_iFrYxjKgZQ,UCNhofiqfw5nl-NeDJkXtPvw,미얀마 차타고 38시간 이동하기 【유라시아17】,"태국에서 미얀마 양곤까지

욕창 생길뻔
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Broke For Free - Warm Up Suit
https://www.youtube.com/watch?v=0ER-W66iKzM

Broke for Free - Something Elated
https://www.youtube.com/watch?v=kxh4S2A8Q4U

Broke For Free - Living In Reverse
https://www.youtube.com/watch?v=q_3BGe-aqTw

Doctor Turtle - Todays Special jam Tomorrow
https://www.youtube.com/watch?v=Bpe3ySPw7tM&t=6s
-------------------------------------------------------------------------",https://i.ytimg.com/vi/_iFrYxjKgZQ/hqdefault.jpg,1506978,13892,2019-03-04T16:53:38Z,PT11M20S
18,a404rV0KN4M,UCNhofiqfw5nl-NeDJkXtPvw,정신이 이상해지는 미얀마 담배 먹어보기 【유라시아18】,"마지막 영상은 특별히
제가 취했을때의 느낌을 표현해 보았읍니다
그리고 저것은 사실 마약이 아닙니다 그냥 댬배입니다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Enthusiast - Tours
https://www.youtube.com/watch?v=BXhdMcQACsE

Broke for Free - Something Elated
https://www.youtube.com/watch?v=kxh4S2A8Q4U

Kevin MacLeod - Hustle
https://www.youtube.com/watch?v=spcp4ueFfVY&t=26s
-------------------------------------------------------------------------",https://i.ytimg.com/vi/a404rV0KN4M/hqdefault.jpg,2314717,16561,2019-03-08T11:56:55Z,PT10M6S
19,pnT0ouJrThg,UCNhofiqfw5nl-NeDJkXtPvw,미얀마 바간 신종 사기 당해보기 【유라시아19】,"- 현재 인도에 왔습니다...
인터넷이 제대로 되는 숙소는 커녕 뜨거운물도 없는 숙소 등 현지 사정이 너무 안좋아서 유튜브 업로드가 많이 늦었네요
인터넷 초 강국 킹한민국 그립네요


제가 사기라고 적어놓은 이유는 다음날 아침 같은 유적지를 찾았을 때 이상한 경찰복장을 한 사람들이 갑자기 위험한 곳이라며 들어가는 것을 제지하는 걸 봤기 때문입니다. 
아마도 그림을 파는 사람들과 한패인 것으로 파악되며 돌아가며 유적지를 마음대로 개방하고 폐쇄하면서 좋은 선셋뷰가 있다고 속이고 돈을 받는 것 같습니다.
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Jahzzar - No-End Ave
https://www.youtube.com/watch?v=FyvDxVXfFVw

Jason Shaw - BACK TO THE WOODS
https://www.youtube.com/watch?v=M96TgmmFYTg
-------------------------------------------------------------------------",https://i.ytimg.com/vi/pnT0ouJrThg/hqdefault.jpg,1129263,11488,2019-03-15T05:25:10Z,PT10M22S
20,Rdn-tJvbppo,UCNhofiqfw5nl-NeDJkXtPvw,소문난 인도 여행 살짝  맛보기 【유라시아20】,"룩스 ^^7 
미얀마에서 인도 육로 국경 넘었습니다
현재 베드버그에게 메챠쿠챠 뜯겨 인도에서 요양중임다

베드버그녀석들
생각보다 꽤 쎄잖아?
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Slow Burn
https://www.youtube.com/watch?v=R_xxUdHv3kY

Kevin MacLeod - Acid Jazz
https://www.youtube.com/watch?v=qsOdeodEC9c

Jason Shaw - BACK TO THE WOODS
https://www.youtube.com/watch?v=M96TgmmFYTg

Jason Shaw - JENNY'S THEME
https://www.youtube.com/watch?v=pkBz8nJ-vYI
-------------------------------------------------------------------------",https://i.ytimg.com/vi/Rdn-tJvbppo/hqdefault.jpg,1734950,14310,2019-03-17T12:16:59Z,PT14M6S
21,CJIJN2WR-SI,UCNhofiqfw5nl-NeDJkXtPvw,인도 여행 중 길 잃어버리기 【유라시아21】,"인도 마니푸르 라는 주 입니다.
호수에서 하룻밤을 잤어요

여행중 그만 길을 잃어버렸지 뭡니까~~!
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Slow Burn
https://www.youtube.com/watch?v=R_xxUdHv3kY
-------------------------------------------------------------------------",https://i.ytimg.com/vi/CJIJN2WR-SI/hqdefault.jpg,1321657,13191,2019-03-20T05:51:02Z,PT13M10S
